id,naslov,studio,zanri,dolzina,vir,tip,stevilo,ocena
7662,Shinrei Tantei Yakumo,Bee Train,"14,7,37",13,Novel,TV,"121,171",7.33

8476,Otome Youkai Zakuro,J.C.Staff,"22,37,6,13,38,42",13,Manga,TV,"109,414",7.45

8536,Fortune Arterial: Akai Yakusoku,feel.,"4,22,37,23,32",12,Visual novel,TV,"108,246",6.70

8934,Star Driver: Kagayaki no Takuto,Bones,"1,22,18,27",25,Original,TV,"103,667",7.21

8449,Togainu no Chi,A-1 Pictures,"1,28,24",12,Visual novel,TV,"80,474",6.26

9065,Hakuouki Hekketsuroku,Studio Deen,"1,8,37,13,21,43",10,Visual novel,TV,"79,253",7.59

8311,Tegamibachi Reverse,Studio Pierrot,"2,10,37,27",25,Manga,TV,"57,546",7.76

8726,Soredemo Machi wa Mawatteiru,Shaft,"4,36,42",12,Manga,TV,"54,506",7.44

7768,Tantei Opera Milky Holmes,J.C.Staff,"4,7,31",12,Original,TV,"41,287",6.93

9441,Yume-iro Pâtissière SP Professional,Studio Pierrot,"47,36,25",13,Manga,TV,"36,894",7.58

6875,Iron Man,Madhouse,"1,8,18",12,Other,TV,"26,126",6.07

9241,Super Robot Taisen OG: The Inspector,Asahi Production,"1,24,18,29",26,Game,TV,"8,528",7.25

9346,Battle Spirits: Brave,Sunrise,"2,24,6,11,38",50,Card game,TV,"3,427",7.10

9561,Shokupan Mimi,Kachidoki Studio,"4,47",12,4-koma manga,TV,"1,542",5.64

9799,Shin-Men,Shin-Ei Animation,"1,4,31,42",13,-,TV,"1,437",6.17

9627,Kakko Kawaii Sengen!,Gathering,4,5,Original,TV,"1,288",5.62

9518,Ichigo Ichie: Kimi no Kotoba,-,"4,36,23",13,-,TV,499,N/A

6195,Rita to Nantoka,Nippon Animation,36,26,Picture book,TV,478,N/A

9562,Tachumaru Gekijou,Tatsunoko Production,"4,20",26,-,TV,285,N/A

9756,Mahou Shoujo Madoka★Magica,Shaft,"8,41,40",12,Original,TV,"1,086,680",8.36

8841,Kore wa Zombie Desu ka?,Studio Deen,"1,4,37,9,35",12,Light novel,TV,"566,144",7.39

9041,IS: Infinite Stratos,8bit,"1,4,24,9,35,18",12,Light novel,TV,"561,052",6.68

9513,Beelzebub,Pierrot Plus,"1,4,37,6,23,27",60,Manga,TV,"517,610",7.88

8425,Gosick,Bones,"8,7,22,13",24,Light novel,TV,"471,468",8.08

9656,Kimi ni Todoke 2nd Season,Production I.G,"8,22,36,23,25",12,Manga,TV,"381,431",7.99

9367,Freezing,A.C.G.T.,"1,8,22,24,9,35,17,42",12,Manga,TV,"289,952",6.85

9330,Dragon Crisis!,Studio Deen,"1,22,37,23,42",12,Light novel,TV,"158,980",6.67

9331,Yumekui Merry,J.C.Staff,"1,37",13,Manga,TV,"127,790",6.93

8426,Hourou Musuko,AIC Classic,"8,22,36,23,42",11,Manga,TV,"114,520",7.71

9834,Level E,David Production,"4,24,27",13,Manga,TV,"86,418",7.43

9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Zexcs,"4,22,9,35",12,Manga,TV,"81,250",6.11

9314,Fractale,A-1 Pictures,"2,10,24",11,Original,TV,"77,186",6.94

9539,Cardfight!! Vanguard,TMS Entertainment,"1,2,6,11,27",65,Original,TV,"47,647",7.02

9510,Mitsudomoe Zouryouchuu!,Bridge,"4,36,23",8,Manga,TV,"41,807",7.69

10330,Bakugan Battle Brawlers: Mechtanium Surge,TMS Entertainment,"1,2,10,11,27",46,-,TV,"38,688",6.19

8241,Rio: Rainbow Gate!,Xebec,"4,9,11",13,Other,TV,"36,282",5.87

9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),DLE,"4,24",11,Light novel,TV,"26,479",6.25

6918,Wolverine,Madhouse,"1,17,31",12,Other,TV,"23,868",6.06

9893,Suite Precure♪,Toei Animation,"1,10,25",48,Original,TV,"13,235",7.27

10177,DD Hokuto no Ken,-,"20,42",12,Manga,TV,"4,431",6.14

33430,Oscar&#039;s Oasis,TUBA,4,78,-,TV,970,6.11

11733,Chi-Sui Maru 2nd Season,-,4,34,-,TV,295,N/A

9253,Steins;Gate,White Fox,"8,24,41,40",24,Visual novel,TV,"2,092,135",9.09

9919,Ao no Exorcist,A-1 Pictures,"1,10,37,6,27",25,Manga,TV,"1,634,733",7.53

9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,A-1 Pictures,"8,36,37",11,Original,TV,"1,370,920",8.36

6880,Deadman Wonderland,Manglobe,"1,14,24,37,27",12,Manga,TV,"1,067,178",7.18

10165,Nichijou,Kyoto Animation,"4,36,23,27",26,Manga,TV,"740,662",8.46

9969,Gintama&#039;,Sunrise,"1,4,24,13,20,21,27",51,Manga,TV,"429,144",9.06

10080,Kami nomi zo Shiru Sekai II,Manglobe,"4,22,37,35,27",12,Manga,TV,"350,745",7.91

8630,Hidan no Aria,J.C.Staff,"1,4,22,23",12,Light novel,TV,"336,693",6.84

9289,Hanasaku Iroha,P.A. Works,"4,8,36",26,Original,TV,"296,422",7.93

9379,Denpa Onna to Seishun Otoko,Shaft,"4,24,36",12,Light novel,TV,"272,002",7.15

10163,C: The Money of Soul and Possibility Control,Tatsunoko Production,"1,7,41,31",11,Original,TV,"268,433",7.21

9863,SKET Dance,Tatsunoko Production,"4,23,27",77,Manga,TV,"201,444",8.23

9941,Tiger &amp; Bunny,Sunrise,"1,4,7,31",25,Original,TV,"199,870",7.90

9926,Sekaiichi Hatsukoi,Studio Deen,"28,4,8,22",12,Manga,TV,"193,559",7.71

10155,Dog Days,Seven Arcs,"1,2,10",13,Original,TV,"173,523",6.91

10271,Gyakkyou Burai Kaiji: Hakairoku-hen,Madhouse,"41,11,40,42",26,Manga,TV,"160,675",8.25

10079,Hoshizora e Kakaru Hashi,Doga Kobo,"4,22,9,35,23",12,Visual novel,TV,"157,488",6.73

9736,Astarotte no Omocha!,Diomedéa,"4,10,22,9,6,42",12,Manga,TV,"130,517",6.55

10073,Seikon no Qwaser II,Hoods Entertainment,"1,37,9,31,42",12,Manga,TV,"122,109",6.34

10033,Toriko,Toei Animation,"1,2,4,10,47,27",147,Manga,TV,"111,073",7.53

9776,A-Channel,Studio Gokumi,"4,36,23,42",12,4-koma manga,TV,"91,357",6.95

9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Nomad,"4,8,22,9,35",12,Visual novel,TV,"80,106",6.68

10216,"Yondemasu yo, Azazel-san. (TV)",Production I.G,"4,37,6",13,Manga,TV,"69,040",7.53

10507,Inazuma Eleven Go,OLM,"30,31,27",47,Game,TV,"65,433",6.95

10015,Yu☆Gi☆Oh! Zexal,Gallop,"1,10,11,27",73,Manga,TV,"63,469",6.35

9712,Maria†Holic Alive,Shaft,"4,26,20,23",12,Manga,TV,"59,887",6.97

9624,30-sai no Hoken Taiiku,Gathering,"22,9,20,42",12,Book,TV,"57,140",6.67

10308,Sengoku Otome: Momoiro Paradox,TMS Entertainment,"1,4,24,13,21,31",13,Game,TV,"42,117",6.58

10187,HenSemi (TV),Xebec,"4,9,42",13,Manga,TV,"41,673",6.53

10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,Toei Animation,"1,2,4,10,27",24,Original,TV,"24,325",7.11

6919,X-Men,Madhouse,"1,8,31",12,Other,TV,"24,278",6.34

9996,Hyouge Mono,Bee Train,"13,21,42",39,Manga,TV,"23,977",7.99

10109,Softenni,Xebec,"4,30,9,23",12,Manga,TV,"22,590",6.51

9693,Moshidora,Production I.G,"8,30",10,Novel,TV,"20,419",6.90

10257,Pretty Rhythm: Aurora Dream,Tatsunoko Production,"36,30,19,25",51,Game,TV,"18,808",7.36

9493,Dororon Enma-kun Meeramera,Brain&#039;s Base,"1,4,37,9,6,20,31",12,Manga,TV,"16,294",6.50

10348,Fireball Charming,Jinnis Animation Studios,24,13,Original,TV,"7,652",6.78

10338,Honto ni Atta! Reibai Sensei,DLE,"4,37,23,27",22,Manga,TV,"7,203",6.55

10014,Shouwa Monogatari,WAO World,"8,13",13,Original,TV,"5,235",6.92

10359,Jewelpet Sunshine,Studio Comet,"10,25",52,Original,TV,"4,280",6.58

10324,Tono to Issho: Gantai no Yabou,Gathering,"4,13,20,21,42",12,4-koma manga,TV,"2,822",6.46

10513,Usavich IV,Kanaban Graphics,4,13,Original,TV,"2,622",6.64

31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),Telecom Animation Film,25,51,-,TV,"1,796",6.63

31534,Larva,-,4,26,Original,TV,"1,457",5.88

30519,Ba La La Xiao Mo Xian: Caihong Xin Shi,Alpha Animation,"4,25",36,-,TV,"1,237",6.02

10346,Ring ni Kakero 1: Sekai Taikai-hen,Toei Animation,30,6,Manga,TV,"1,207",6.45

10347,Happy Kappy,-,"4,10,25",25,-,TV,"1,148",5.49

10459,Puu-Neko,DLE,4,11,4-koma manga,TV,909,N/A

10540,Genki!! Ekoda-chan,DLE,4,22,4-koma manga,TV,887,5.75

31517,Ohayou Ninja-tai Gatchaman,-,"4,20",475,-,TV,648,5.80

10506,Shiawase Haitatsu Taneko,Kachidoki Studio,4,?,Original,TV,585,N/A

10541,Shuukan Shimakou,DLE,4,11,-,TV,547,N/A

10533,Fujilog,-,4,13,-,TV,495,N/A

10633,Shiodome Cable TV,DLE,4,22,-,TV,271,N/A

8143,Sockies: Frontier Quest,-,4,39,-,TV,265,N/A

41417,Chao Shou Wuzhuang: Renzhe Wudi,-,"1,24,18",33,-,TV,66,N/A

10110,Mayo Chiki!,feel.,"4,22,9,35,23",13,Light novel,TV,"432,149",7.27

10162,Usagi Drop,Production I.G,"36,43",11,Manga,TV,"431,397",8.40

10161,No.6,Bones,"1,8,7,24",11,Novel,TV,"377,355",7.57

8516,Baka to Test to Shoukanjuu Ni!,SILVER LINK.,"4,22,23,31",13,Light novel,TV,"339,288",7.72

10495,Yuru Yuri,Doga Kobo,"4,26,36,23",12,Manga,TV,"303,948",7.58

10490,Blood-C,Production I.G,"1,14,7,37,23,32",12,Manga,TV,"300,804",6.53

10721,Mawaru Penguindrum,Brain&#039;s Base,"5,4,8,7,40",24,Original,TV,"267,671",7.96

10379,Natsume Yuujinchou San,Brain&#039;s Base,"8,36,37,6,25",13,Manga,TV,"220,126",8.58

10568,Kamisama no Memochou,J.C.Staff,7,12,Light novel,TV,"219,306",7.51

10321,Uta no☆Prince-sama♪: Maji Love 1000%,A-1 Pictures,"4,22,35,19,23,25",13,Visual novel,TV,"180,498",7.05

10049,Nurarihyon no Mago: Sennen Makyou,Studio Deen,"1,37,6,27",24,Manga,TV,"146,566",7.97

10278,The iDOLM@STER,A-1 Pictures,"4,8,19",25,Game,TV,"138,974",7.62

8915,Dantalian no Shoka,Gainax,"1,7,37,13",12,Light novel,TV,"134,721",7.24

9750,Itsuka Tenma no Kuro Usagi,Zexcs,"4,22,37,9,32",12,Light novel,TV,"121,389",6.56

10611,R-15,AIC,"4,22,9,35,23",12,Light novel,TV,"84,019",6.46

10572,Ro-Kyu-Bu!,Barnum Studio,"4,30,9,23",12,Light novel,TV,"75,099",6.81

10156,Sacred Seven,Sunrise,"1,24,23,31",12,Original,TV,"72,568",6.61

10372,Kamisama Dolls,Brain&#039;s Base,"1,37,42",13,Manga,TV,"67,591",7.02

10465,Manyuu Hikenchou,Hoods Entertainment,"1,4,9,13,21,42",12,Manga,TV,"65,712",6.20

9938,Ikoku Meiro no Croisée The Animation,Satelight,"36,13,42",12,Manga,TV,"53,954",7.43

10197,Nyanpire The Animation,Gonzo,"4,37,32",12,Manga,TV,"25,877",6.67

6920,Blade,Madhouse,"1,8,14,32",12,Other,TV,"24,991",6.23

10671,Morita-san wa Mukuchi.,Seven,"4,36,23",13,4-koma manga,TV,"22,092",6.52

9934,Nekogami Yaoyorozu,AIC PLUS+,"4,36,37,42",12,Manga,TV,"18,672",6.63

10838,Double-J,DLE,"4,23,27",11,Manga,TV,"11,197",5.49

10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,J.C.Staff,,12,Game,TV,"7,740",6.06

10908,Kakko Kawaii Sengen! 2,-,4,10,Manga,TV,728,5.78

10847,Inumarudashi,Gathering,4,4,Manga,TV,672,5.22

10802,MonHun Nikki Girigiri Airou Mura G,DLE,"1,4",13,Game,TV,589,6.07

10797,Kayoe! Chuugaku,DLE,"4,23",425,Original,TV,423,N/A

11589,Puu-Neko Shougekijou,-,4,11,-,TV,381,N/A

11609,"Sono Toki, Shimakou ga Ugoita!",DLE,4,11,-,TV,365,N/A

35920,Hello Jadoo,-,36,122,Original,TV,309,N/A

10995,Ganbare!! Nattou-san,Kachidoki Studio,4,4,-,TV,269,N/A

11061,Hunter x Hunter (2011),Madhouse,"1,2,10,31,27",148,Manga,TV,"2,152,116",9.06

10620,Mirai Nikki (TV),asread.,"1,7,37,41,40,27",26,Manga,TV,"1,736,726",7.47

10087,Fate/Zero,ufotable,"1,10,37",13,Light novel,TV,"1,271,392",8.31

10793,Guilty Crown,Production I.G,"1,8,22,24,18,31",22,Original,TV,"1,066,434",7.46

10719,Boku wa Tomodachi ga Sukunai,AIC Build,"4,22,36,9,35,23",12,Light novel,TV,"709,210",7.21

10800,Chihayafuru,Madhouse,"8,36,30,11,23,43",25,Manga,TV,"393,560",8.21

10030,Bakuman. 2nd Season,J.C.Staff,"4,8,22,27",25,Manga,TV,"314,748",8.37

10396,Ben-To,David Production,"1,4,47,17",12,Light novel,TV,"292,473",7.24

10213,Maji de Watashi ni Koi Shinasai!,Lerche,"4,22,9,35,17,23,31",12,Visual novel,TV,"259,169",6.72

9936,Maken-Ki!,AIC Spirits,"1,9,35,17,23,31",12,Manga,TV,"245,765",6.36

10588,Persona 4 the Animation,AIC ASTA,"1,2,7,24,37,23,31",25,Game,TV,"238,195",7.51

10521,Working&#039;!!,A-1 Pictures,"4,22,36,42",13,4-koma manga,TV,"237,432",7.84

6773,Shakugan no Shana III (Final),J.C.Staff,"1,8,10,22,37",24,Light novel,TV,"217,711",7.53

10460,Kimi to Boku.,J.C.Staff,"4,8,22,36,23,27",13,Manga,TV,"164,452",7.68

10456,Kyoukaisenjou no Horizon,Sunrise,"1,10,24",13,Light novel,TV,"163,968",7.06

10578,C³,SILVER LINK.,"1,4,37,9,23",12,Light novel,TV,"163,586",6.62

10397,Mashiro-iro Symphony: The Color of Lovers,Manglobe,"8,22,35,23",12,Visual novel,TV,"139,926",7.06

11123,Sekaiichi Hatsukoi 2,Studio Deen,"28,4,8,22",12,Manga,TV,"139,898",7.90

10798,Un-Go,Bones,"7,37",11,Novel,TV,"136,985",7.38

9981,Phi Brain: Kami no Puzzle,Sunrise,"1,7,11,27",25,Original,TV,"100,660",7.19

10378,Shinryaku!? Ika Musume,Diomedéa,"4,36,27",12,Manga,TV,"85,605",7.49

10336,Last Exile: Ginyoku no Fam,Gonzo,"1,2,24",21,Original,TV,"41,439",7.08

10232,Tamayura: Hitotose,TYO Animations,"4,8,36",12,Original,TV,"41,367",7.31

10808,Mobile Suit Gundam AGE,Sunrise,"1,24,18,29",49,Original,TV,"28,367",6.49

11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,Toei Animation,"1,2,4,10,27",25,Original,TV,"23,017",6.42

11457,Chibi☆Devi!,SynergySP,"10,37,25",75,Manga,TV,"13,765",6.76

11615,Morita-san wa Mukuchi. 2,Seven,"4,36,23",13,4-koma manga,TV,"12,356",6.67

10958,High Score,DLE,"4,36,23,25",8,4-koma manga,TV,"7,653",5.58

11547,Sengoku☆Paradise Kiwami,LMD,"1,4,8,22,13,21,25",26,-,TV,"5,050",6.05

11809,gdgd Fairies,-,4,12,Original,TV,"4,650",6.79

11017,Battle Spirits: Heroes,Sunrise,"24,11",50,Card game,TV,"1,817",6.16

11541,Ad Lib Anime Kenkyuujo,-,4,38,Original,TV,980,N/A

10997,Fujilog 2nd Season,-,4,13,-,TV,339,N/A

12181,Nihon Omoshiro Mukashibanashi,-,"4,13,20",12,-,TV,310,N/A

38571,Tobidase! Dokan-kun,DLE,"4,18",15,Original,TV,136,N/A

11111,Another,P.A. Works,"14,7,37,41,23",12,Light novel,TV,"1,408,923",7.50

11617,High School DxD,TNK,"4,22,9,6,35,23",12,Light novel,TV,"1,183,935",7.36

11843,Danshi Koukousei no Nichijou,Sunrise,"4,36,23",12,Web manga,TV,"687,347",8.25

11597,Nisemonogatari,Shaft,"4,7,37,9",11,Light novel,TV,"644,872",8.16

11013,Inu x Boku SS,David Production,"4,22,37,27",12,Manga,TV,"446,744",7.42

11319,Zero no Tsukaima F,J.C.Staff,"2,10,22,9",12,Light novel,TV,"365,828",7.47

11433,Ano Natsu de Matteru,J.C.Staff,"4,8,22,24,36",12,Original,TV,"338,881",7.45

11285,Black★Rock Shooter (TV),Ordet,"1,8,31",8,Other,TV,"320,383",6.82

11665,Natsume Yuujinchou Shi,Brain&#039;s Base,"8,36,37,6,25",13,Manga,TV,"212,536",8.66

11179,Papa no Iukoto wo Kikinasai!,feel.,"4,22,36",12,Light novel,TV,"173,882",7.30

11235,Amagami SS+ Plus,AIC,"4,22,36,23",13,Visual novel,TV,"147,108",7.41

11241,Brave 10,TMS Entertainment,"1,2,13,21,31,42",12,Manga,TV,"137,054",6.77

11079,Kill Me Baby,J.C.Staff,"4,23,42",13,4-koma manga,TV,"105,561",6.86

11751,Senki Zesshou Symphogear,Encourage Films,"1,24,19",13,Original,TV,"103,286",7.02

10447,Aquarion Evol,8bit,"1,4,8,10,22,24,18",26,Original,TV,"98,491",7.10

8917,Mouretsu Pirates,Satelight,"24,29",26,Light novel,TV,"68,614",7.16

11697,Area no Kishi,Shin-Ei Animation,"4,30,23,27",37,Manga,TV,"66,005",7.20

11227,Rinne no Lagrange,Xebec,"1,4,24,18",12,Original,TV,"64,719",6.91

11371,Shin Tennis no Ouji-sama,M.S.C,"1,4,30,27",13,Manga,TV,"54,115",7.55

11491,Recorder to Randoseru Do♪,Seven,"4,36,23,42",13,4-koma manga,TV,"48,866",6.67

12191,Smile Precure!,Toei Animation,"1,10,25",48,Original,TV,"33,839",6.70

11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,LMD,"4,26,9,23,42",12,Manga,TV,"28,540",6.17

12321,Thermae Romae,DLE,"4,13,42",3,Manga,TV,"21,905",7.01

12021,Poyopoyo Kansatsu Nikki,Studio Deen,"4,36,42",52,4-koma manga,TV,"19,436",7.66

11341,Tantei Opera Milky Holmes Dai 2 Maku,Artland,"4,7,31",12,Original,TV,"17,003",7.21

34129,Xia Lan,Beijing Rocen Digital,"1,2,8,10,37,13,17",156,Original,TV,529,N/A

13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,-,"4,13,20",9,-,TV,431,5.85

12189,Hyouka,Kyoto Animation,"7,36,23",22,Novel,TV,"1,127,969",8.11

11771,Kuroko no Basket,Production I.G,"4,30,23,27",25,Manga,TV,"978,039",8.09

11741,Fate/Zero 2nd Season,ufotable,"1,10,37",12,Light novel,TV,"938,598",8.58

11759,Accel World,Sunrise,"1,22,24,11,23",24,Light novel,TV,"644,627",7.27

11499,Sankarea,Studio Deen,"4,14,22,37,9,27",12,Manga,TV,"524,348",7.32

12445,Tasogare Otome x Amnesia,SILVER LINK.,"14,7,22,37,23,27",12,Manga,TV,"348,701",7.84

10790,Kore wa Zombie Desu ka? of the Dead,Studio Deen,"1,4,37,9,35",10,Light novel,TV,"346,733",7.52

12531,Sakamichi no Apollon,MAPPA,"8,22,19,23,43",12,Manga,TV,"323,796",8.34

11785,Haiyore! Nyaruko-san,Xebec,"4,24,20",12,Light novel,TV,"314,370",7.03

12413,Jormungand,White Fox,"1,2,42",12,Manga,TV,"300,644",7.82

12291,Acchi Kocchi (TV),AIC,"4,22,36,23",12,4-koma manga,TV,"280,302",7.49

12467,Nazo no Kanojo X,Hoods Entertainment,"22,23,42",13,Manga,TV,"244,424",7.24

11761,Medaka Box,Asahi Production,"1,4,9,17,23,31,27",12,Manga,TV,"220,785",7.04

12431,Uchuu Kyoudai,A-1 Pictures,"4,24,36,29,42",99,Manga,TV,"166,589",8.51

12883,Tsuritama,A-1 Pictures,"4,24,36,30",12,Original,TV,"153,416",7.68

11837,Zetman,TMS Entertainment,"1,8,14,22,24,37,42",13,Manga,TV,"119,488",6.87

12461,Hiiro no Kakera,Studio Deen,"10,22,37,25",13,Visual novel,TV,"101,803",6.72

12471,Eureka Seven AO,Bones,"1,2,8,24,18",24,Manga,TV,"88,667",6.68

12815,Shirokuma Cafe,Studio Pierrot,"4,36,43",50,Manga,TV,"82,222",7.92

11739,Kimi to Boku. 2,J.C.Staff,"4,8,22,36,23,27",13,Manga,TV,"79,351",7.95

12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,Studio Pierrot,"1,4,20",51,Manga,TV,"79,192",7.15

12149,AKB0048,Satelight,"24,19",13,Original,TV,"56,881",7.37

13203,Lupin the Third: Mine Fujiko to Iu Onna,TMS Entertainment,"1,2,4,9,21,42",13,Manga,TV,"53,606",7.77

13261,Inazuma Eleven Go: Chrono Stone,OLM,"30,31,27",51,Game,TV,"46,502",7.18

12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,Sunrise,"1,7,11,27",25,Original,TV,"45,155",7.28

12929,Saint Seiya Omega,Toei Animation,"1,2,10,27",97,Manga,TV,"43,677",6.26

12119,Natsu-iro Kiseki,Sunrise,"36,37,23",12,Original,TV,"39,903",7.02

12367,Shining Hearts: Shiawase no Pan,Production I.G,"1,10",12,Game,TV,"39,899",6.14

11859,Queen&#039;s Blade: Rebellion,Arms,"1,2,10,9",12,Other,TV,"37,296",6.29

10884,Saki Achiga-hen: Episode of Side-A,Studio Gokumi,"36,11,23",12,Manga,TV,"33,059",7.32

13377,Recorder to Randoseru Re♪,Seven,"4,36,23,42",13,4-koma manga,TV,"27,184",6.85

12875,Ginga e Kickoff!!,TYO Animations,"30,27",39,Novel,TV,"22,795",7.21

12611,Sengoku Collection,Brain&#039;s Base,"10,20,21",26,Game,TV,"22,707",6.43

13145,Cardfight!! Vanguard: Asia Circuit-hen,TMS Entertainment,"1,2,6,11,27",39,Original,TV,"21,908",6.80

12677,Ozma,Gonzo,"1,2,24",6,Original,TV,"14,327",6.11

13141,Shiba Inuko-san,Hotline,4,26,Manga,TV,"8,961",5.75

13159,Kuromajo-san ga Tooru!!,Shin-Ei Animation,"4,36,23",60,Novel,TV,"8,397",6.52

12863,Pretty Rhythm: Dear My Future,Dongwoo A&amp;E,"36,30,19,25",51,Game,TV,"7,704",6.66

12123,Yurumates 3D,C2C,"4,36,42",13,4-koma manga,TV,"7,603",6.31

13139,Gakkatsu!,NHK,"4,23",25,Original,TV,"6,866",6.48

13143,Baku Tech! Bakugan,-,"1,11,27",51,-,TV,"3,931",5.93

12963,Jewelpet Kira☆Deco!,Studio Comet,"10,25",52,Original,TV,"3,390",6.71

13029,Arashi no Yoru ni: Himitsu no Tomodachi,Sparky Animation,"2,8",26,Book,TV,"2,398",6.70

18845,Ninja Hattori-kun (2012),Shin-Ei Animation,4,52,Manga,TV,"2,070",6.54

13431,Himitsukessha Taka no Tsume NEO,DLE,"4,20,31",38,-,TV,470,N/A

13455,Zumomo to Nupepe,Egg,4,32,-,TV,318,N/A

22585,Nukko.,Kachidoki Studio,4,24,Original,TV,253,N/A

35317,Mini Rope,-,"4,36",4,Original,TV,242,N/A

13459,Ribbon-chan,-,4,24,-,TV,225,N/A

11757,Sword Art Online,A-1 Pictures,"1,2,10,22,11",25,Light novel,TV,"2,586,628",7.20

11887,Kokoro Connect,SILVER LINK.,"4,8,22,36,37,23",13,Light novel,TV,"725,016",7.79

12549,"Dakara Boku wa, H ga Dekinai.",feel.,"4,22,37,9",12,Light novel,TV,"364,428",6.59

13161,Hagure Yuusha no Aesthetica,Arms,"1,10,9,31",12,Light novel,TV,"358,299",6.81

12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Diomedéa,"4,10,22,9,35",13,Light novel,TV,"340,041",6.98

11933,Oda Nobuna no Yabou,Madhouse,"4,22,13",12,Light novel,TV,"263,154",7.42

12175,Koi to Senkyo to Chocolate,AIC Build,"8,22,23",12,Visual novel,TV,"210,953",7.04

13535,Binbougami ga!,Sunrise,"4,37,20,27",13,Manga,TV,"208,780",7.70

13367,"Kono Naka ni Hitori, Imouto ga Iru!",Studio Gokumi,"4,7,22,9,35,23",12,Light novel,TV,"188,166",6.55

12967,Arcana Famiglia,J.C.Staff,"1,22,37,35,25",12,Visual novel,TV,"185,697",6.26

10357,Jinrui wa Suitai Shimashita,AIC ASTA,"2,4,10",12,Light novel,TV,"169,619",7.76

12403,Yuru Yuri♪♪,Doga Kobo,"4,26,36,23",12,Manga,TV,"161,846",7.84

12031,Kingdom,Studio Pierrot,"1,13,38,42",38,Manga,TV,"159,489",8.00

13333,Tari Tari,P.A. Works,"36,19,23",13,Original,TV,"145,481",7.31

12679,Joshiraku,J.C.Staff,"4,36,27",13,Manga,TV,"143,362",7.48

11783,Dog Days&#039;,Seven Arcs,"1,2,10",13,Original,TV,"94,569",7.04

11021,Muv-Luv Alternative: Total Eclipse,ixtl,"1,24,18,38",24,Visual novel,TV,"86,377",7.10

12487,Kyoukaisenjou no Horizon II,Sunrise,"1,10,24",13,Light novel,TV,"75,824",7.52

13585,Natsuyuki Rendezvous,Doga Kobo,"8,22,37,43",11,Manga,TV,"73,945",7.28

13115,Hakuouki Reimeiroku,Studio Deen,"1,8,37,13,21,43",12,Visual novel,TV,"52,420",7.45

12281,Rinne no Lagrange Season 2,Xebec,"1,4,24,18",12,Original,TV,"26,542",6.97

13349,Chouyaku Hyakuninisshu: Uta Koi.,TYO Animations,"4,22,13,43",13,Manga,TV,"26,318",7.47

13409,Moyashimon Returns,Shirogumi,"4,47,37,23,42",11,Manga,TV,"23,292",7.21

14277,Chitose Get You!!,SILVER LINK.,"4,22,36,23,42",26,4-koma manga,TV,"18,924",6.23

14333,Tanken Driland,Toei Animation,"2,10",37,-,TV,"5,809",6.53

14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,AIC Frontier,4,12,Original,TV,"5,080",5.26

14693,Yurumates 3D Plus,C2C,"4,36,42",13,-,TV,"4,595",6.42

13601,Psycho-Pass,Production I.G,"1,24,41,39,40",22,Original,TV,"1,382,803",8.36

14719,JoJo no Kimyou na Bouken (TV),David Production,"1,2,37,32,27",26,Manga,TV,"1,257,166",7.95

14741,Chuunibyou demo Koi ga Shitai!,Kyoto Animation,"4,8,22,36,23",12,Light novel,TV,"1,137,512",7.74

13759,Sakura-sou no Pet na Kanojo,J.C.Staff,"4,8,22,36,23",24,Light novel,TV,"1,067,100",8.14

14227,Tonari no Kaibutsu-kun,Brain&#039;s Base,"4,22,36,23,25",13,Manga,TV,"894,808",7.50

14513,Magi: The Labyrinth of Magic,A-1 Pictures,"1,2,10,27",25,Manga,TV,"885,991",8.04

14345,Btooom!,Madhouse,"1,24,40,42",12,Manga,TV,"753,191",7.33

13125,Shinsekai yori,A-1 Pictures,"8,14,7,24,37,40",25,Novel,TV,"682,005",8.32

14467,K,GoHands,"1,7,37,31",13,Original,TV,"669,287",7.46

